Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_S,Projected_S,AbsError_S,Truth_I,Projected_I,AbsError_I
A1,ARX,I,175,6,181,0.999991399363943,324.007602979565,323.007611580201,11.3272556934912,4118.87377694166,4107.54652124817
A1,ARX,I,175,7,182,0.999991555551685,450.377736418861,449.37774486331,10.6471387358665,4443.46766579956,4432.82052706369
A1,ARX,I,175,8,183,0.999991707924243,572.733287192024,571.7332954841,10.0451814097796,4723.3943655213,4713.34918411152
A1,ARX,I,175,9,184,0.999991855230403,679.472836322318,678.472844467088,9.51080221027812,4976.00956235554,4966.49876014526
A1,ARX,I,175,10,185,0.999991996576025,763.37808365447,762.378091657894,9.03496492426412,5212.22089071391,5203.18592578965
A1,ARX,I,175,11,186,0.999992131370501,820.410831005212,819.410838873841,8.6099585754943,5438.45084616398,5429.84088758848
A1,ARX,I,175,12,187,0.999992259271003,848.694754819971,847.6947625607,8.22920451670178,5658.19488950848,5649.96568499178
A1,ARX,I,175,13,188,0.999992380129886,847.967726256677,846.967733876547,7.88708848318,5872.93537787303,5865.04828938985
A1,ARX,I,175,14,189,0.999992493948196,819.386846344734,818.386853850785,7.57881534739005,6082.60063538569,6075.0218200383
A1,ARX,I,182,1,183,0.999991707924243,6.19058948502415,5.19059777709991,10.0451814097796,1037.09548347412,1027.05030206434
A1,ARX,I,182,2,184,0.999991855230403,20.5368200707812,19.5368282155508,9.51080221027812,1907.20590656481,1897.69510435453
A1,ARX,I,182,3,185,0.999991996576025,48.6315745487927,47.6315825522166,9.03496492426412,2641.08860950588,2632.05364458162
A1,ARX,I,182,4,186,0.999992131370501,92.4659928593025,91.466000727932,8.6099585754943,3256.08932884959,3247.47937027409
A1,ARX,I,182,5,187,0.999992259271003,150.313101008034,149.313108748763,8.22920451670178,3770.15427733168,3761.92507281497
A1,ARX,I,182,6,188,0.999992380129886,216.289774659947,215.289782279817,7.88708848318,4202.47752320841,4194.59043472523
A1,ARX,I,182,7,189,0.999992493948196,281.313774510435,280.313782016487,7.57881534739005,4572.75430910184,4565.17549375445
A1,ARX,I,182,8,190,0.999992600836485,336.182313093167,335.182320492331,7.30028427911383,4898.30754034556,4891.00725606644
A1,ARX,I,182,9,191,0.99999270098299,374.230571636253,373.23057893527,7.0479820381588,5191.84172959466,5184.7937475565
A1,ARX,I,182,10,192,0.999992794628582,392.120163970189,391.12017117556,6.81889220673704,5461.25125847999,5454.43236627325
A1,ARX,I,182,11,193,0.999992882047576,389.53834990303,388.538357020983,6.61041829656859,5710.51574582953,5703.90532753296
A1,ARX,I,182,12,194,0.99999296353339,368.650689844851,367.650696881317,6.42031882785761,5940.73347836974,5934.31315954188
A1,ARX,I,182,13,195,0.999993039388106,333.525468005545,332.525474966157,6.24665265940944,6151.05516825311,6144.8085155937
A1,ARX,I,182,14,196,0.999993109915059,289.439988915511,288.439995805596,6.08773303887688,6339.60727608548,6333.51954304661
A1,ARX,I,189,1,190,0.999992600836485,5.85480700987863,4.85481440904214,7.30028427911383,1034.83916426775,1027.53887998863
A1,ARX,I,189,2,191,0.99999270098299,18.3373062986727,17.3373135976897,7.0479820381588,1906.81497660837,1899.76699457021
A1,ARX,I,189,3,192,0.999992794628582,40.9036275049831,39.9036347103545,6.81889220673704,2645.48597629875,2638.66708409201
A1,ARX,I,189,4,193,0.999992882047576,72.9910062744352,71.9910133923876,6.61041829656859,3270.15380770392,3263.54338940735
A1,ARX,I,189,5,194,0.99999296353339,110.857739240543,109.85774627701,6.42031882785761,3800.10656449397,3793.68624566612
A1,ARX,I,189,6,195,0.999993039388106,148.661806697088,147.6618136577,6.24665265940944,4253.85775195143,4247.61109929202
A1,ARX,I,189,7,196,0.999993109915059,180.196314204654,179.196321094739,6.08773303887688,4647.80513515569,4641.71740211681
A1,ARX,I,189,8,197,0.99999317541374,200.721167159141,199.721173983727,5.9420890297605,4994.84890706393,4988.90681803417
A1,ARX,I,189,9,198,0.999993236176432,208.060839298936,207.06084606276,5.80843315030353,5303.80511932952,5297.99668617921
A1,ARX,I,189,10,199,0.999993292486102,202.68089524528,201.680901952793,5.68563422425358,5579.8489438647,5574.16330964044
A1,ARX,I,189,11,200,0.999993344615202,187.061286050036,186.061292705421,5.57269459219173,5825.57222844821,5819.99953385602
A1,ARX,I,189,12,201,0.999993392825107,164.749430181648,163.749436788823,5.4687309637855,6042.20935343435,6036.74062247056
A1,ARX,I,189,13,202,0.99999343736598,139.385122637571,138.385129200205,5.37295830615825,6230.722384058,6225.34942575184
A1,ARX,I,189,14,203,0.999993478476939,113.969931539621,112.969938061144,5.28467626240706,6392.50191555258,6387.21723929018
A1,ARX,I,196,1,197,0.99999317541374,5.56674422020356,4.56675104478982,5.9420890297605,1033.81562700703,1027.87353797727
A1,ARX,I,196,2,198,0.999993236176432,16.5689672904705,15.5689740542941,5.80843315030353,1907.16047920204,1901.35204605174
A1,ARX,I,196,3,199,0.999993292486102,35.0889743101683,34.0889810176822,5.68563422425358,2649.23376713555,2643.54813291129
A1,ARX,I,196,4,200,0.999993344615202,59.3504598469266,58.3504665023114,5.57269459219173,3280.17942561106,3274.60673101886
A1,ARX,I,196,5,201,0.999993392825107,85.2730421879299,84.2730487951048,5.4687309637855,3819.28385278674,3813.81512182296
A1,ARX,I,196,6,202,0.99999343736598,108.020682055757,107.020688618391,5.37295830615825,4283.84828225086,4278.4753239447
A1,ARX,I,196,7,203,0.999993478476939,123.643405770312,122.643412291835,5.28467626240706,4688.0380357181,4682.75335945569
A1,ARX,I,196,8,204,0.999993516386391,130.142675666048,129.142682149662,5.20325767857518,5042.33616688978,5037.1329092112
A1,ARX,I,196,9,205,0.999993551312483,127.670721112185,126.670727560873,5.12813888861106,5353.83528551229,5348.70714662368
A1,ARX,I,196,10,206,0.999993583463605,118.009317727448,117.009324143985,5.05881146658822,5627.15557918482,5622.09676771824
A1,ARX,I,196,11,207,0.99999361303892,103.723614514472,102.723620901433,4.99481520535219,5865.54551947252,5860.55070426716
A1,ARX,I,196,12,208,0.999993640228877,87.3733448799482,86.3733512397193,4.93573212222067,6071.78238893598,6066.84665681376
A1,ARX,I,196,13,209,0.999993665215723,71.0106201245984,70.0106264593826,4.88118132664364,6248.68417231632,6243.80299098967
A1,ARX,I,196,14,210,0.999993688173974,55.9972576075659,54.9972639193919,4.83081461309094,6399.26284064654,6394.43202603345
A1,ARX,I,203,1,204,0.999993516386391,5.33456213375601,4.33456861736961,5.20325767857518,1033.30115126902,1028.09789359044
A1,ARX,I,203,2,205,0.999993551312483,15.2217136643632,14.2217201130507,5.12813888861106,1907.63908264116,1902.51094375255
A1,ARX,I,203,3,206,0.999993583463605,30.9014638325257,29.9014702490621,5.05881146658822,2652.06029938078,2647.00148791419
A1,ARX,I,203,4,207,0.99999361303892,50.0885444354468,49.0885508224079,4.99481520535219,3286.99947290764,3282.00465770228
A1,ARX,I,203,5,208,0.999993640228877,68.9452077924939,67.945214152265,4.93573212222067,3831.34599321235,3826.41026109013
A1,ARX,I,203,6,209,0.999993665215723,83.6818217323335,82.6818280671178,4.88118132664364,4301.33237951788,4296.45119819123
A1,ARX,I,203,7,210,0.999993688173974,91.8527080686561,90.8527143804822,4.83081461309094,4709.76601196991,4704.93519735682
A1,ARX,I,203,8,211,0.999993709270869,92.8622241979328,91.862230488662,4.78431266576589,5066.03162129965,5061.24730863388
A1,ARX,I,203,9,212,0.999993728666771,87.7013828518396,86.7013891231728,4.74138178097342,5376.77926431173,5372.03788253076
A1,ARX,I,203,10,213,0.999993746515554,78.2591949047197,77.2592011582041,4.70175102879171,5646.90743916638,5642.20568813759
A1,ARX,I,203,11,214,0.999993762964942,66.6042404119765,65.6042466490116,4.66516978869703,5880.44564170536,5875.78047191666
A1,ARX,I,203,12,215,0.999993778156827,54.4876294155613,53.4876356374045,4.63140560450799,6081.11500307406,6076.48359746955
A1,ARX,I,203,13,216,0.99999379222755,43.1272628602282,42.1272690680006,4.60024231284363,6252.56063595379,6247.96039364094
A1,ARX,I,203,14,217,0.999993805308157,33.2059627095324,32.2059689042243,4.57147840656426,6398.3648274439,6393.79334903734
A1,ARX,I,210,1,211,0.999993709270869,5.16422880879291,4.16423509952204,4.78431266576589,1033.02248208217,1028.2381694164
A1,ARX,I,210,2,212,0.999993728666771,14.2705914675344,13.2705977388677,4.74138178097342,1908.04341756418,1903.30203578321
A1,ARX,I,210,3,213,0.999993746515554,28.073038692516,27.0730449460005,4.70175102879171,2654.00090701348,2649.29915598469
A1,ARX,I,210,4,214,0.999993762964942,44.1177627042189,43.117768941254,4.66516978869703,3291.37740671173,3286.71223692304
A1,ARX,I,210,5,215,0.999993778156827,58.9153231032779,57.9153293251211,4.63140560450799,3838.65376716502,3834.02236156051
A1,ARX,I,210,6,216,0.99999379222755,69.4440713936176,68.44407760139,4.60024231284363,4311.33024503226,4306.73000271942
A1,ARX,I,210,7,217,0.999993805308157,74.1316832441755,73.1316894388674,4.57147840656426,4721.47644710957,4716.90496870301
A1,ARX,I,210,8,218,0.999993817524639,73.0256009007011,72.0256070831764,4.54492560068897,5078.03924236536,5073.49431676468
A1,ARX,I,210,9,219,0.999993828998136,67.3481835122547,66.3481896832566,4.52040757325815,5387.65609692726,5383.13568935401
A1,ARX,I,210,10,220,0.999993839845132,58.8260591116345,57.8260652717894,4.49775885776756,5655.56474058666,5651.06698172889
A1,ARX,I,210,11,221,0.99999385017763,49.1239437592716,48.123949909094,4.47682386723726,5886.29893113457,5881.82210726733
A1,ARX,I,210,12,222,0.999993860103307,39.5237799233576,38.5237860632543,4.45745603284774,6084.06801099623,6079.61055496339
A1,ARX,I,210,13,223,0.999993869725661,30.8347218350842,29.8347279653586,4.43951704251961,6252.8827177586,6248.44320071608
A1,ARX,I,210,14,224,0.999993879144148,23.449403276054,22.4494093969099,4.42287616680976,6396.53555430699,6392.11267814018
A1,ARX,I,217,1,218,0.999993817524639,5.05060094691293,4.05060712938829,4.54492560068897,1032.87150093981,1028.32657533912
A1,ARX,I,217,2,219,0.999993828998136,13.6662982084262,12.6663043794281,4.52040757325815,1908.31778317244,1903.79737559918
A1,ARX,I,217,3,220,0.999993839845132,26.3528920488119,25.3528982089667,4.49775885776756,2655.18227014573,2650.68451128796
A1,ARX,I,217,4,221,0.99999385017763,40.6401477195186,39.6401538693409,4.47682386723726,3293.90516779904,3289.4283439318
A1,ARX,I,217,5,222,0.999993860103307,53.3206101565585,52.3206162964552,4.45745603284774,3842.6702708416,3838.21281480876
A1,ARX,I,217,6,223,0.999993869725661,61.836449076012,60.8364552062863,4.43951704251961,4316.55588252397,4312.11636548145
A1,ARX,I,217,7,224,0.999993879144148,65.0552720968993,64.0552782177552,4.42287616680976,4727.28274372777,4722.85986756096
A1,ARX,I,217,8,225,0.999993888454296,63.2764631352418,62.2764692467875,4.40740966123854,5083.66045358177,5079.25304392053
A1,ARX,I,217,9,226,0.999993897747832,57.7375193753096,56.7375254775618,4.3930002355867,5392.4168501389,5388.02384990331
A1,ARX,I,217,10,227,0.999993907112774,49.9990865022816,48.9990925951689,4.37953658197069,5659.02777393446,5654.64823735249
A1,ARX,I,217,11,228,0.999993916633543,41.4795716794826,40.479577762849,4.36691295453967,5888.3005643736,5883.93365141906
A1,ARX,I,217,12,229,0.999993926391047,33.2209012906933,32.2209073643023,4.35502879454786,6084.67418674102,6080.31915794647
A1,ARX,I,217,13,230,0.999993936462778,25.8485011729276,24.8485072364648,4.343788395346,6252.30769608566,6247.96390769031
A1,ARX,I,217,14,231,0.99999394692289,19.6411959721309,18.641202025208,4.3331006025148,6395.06060188496,6390.72750128245
A1,ARX,I,224,1,225,0.999993888454296,4.99557494514054,3.99558105668624,4.40740966123854,1032.7818656672,1028.37445600596
A1,ARX,I,224,2,226,0.999993897747832,13.3902885168511,12.3902946191032,4.3930002355867,1908.42264952019,1904.0296492846
A1,ARX,I,224,3,227,0.999993907112774,25.6140818340941,24.6140879269813,4.37953658197069,2655.66416378112,2651.28462719915
A1,ARX,I,224,4,228,0.999993916633543,39.2424823754997,38.2424884588662,4.36691295453967,3294.88556879873,3290.51865584419
A1,ARX,I,224,5,229,0.999993926391047,51.2291668232092,50.2291728968181,4.35502879454786,3844.11670300746,3839.76167421291
A1,ARX,I,224,6,230,0.999993936462778,59.2110181483395,58.2110242118768,4.343788395346,4318.27074846157,4313.92696006622
A1,ARX,I,224,7,231,0.99999394692289,62.1916482369763,61.1916542900534,4.3331006025148,4728.97547561513,4724.64237501261
A1,ARX,I,224,8,232,0.999993957842282,60.5013965805813,59.501402622739,4.32287854494042,5085.05208925419,5080.72921070925
A1,ARX,I,224,9,233,0.999993969288673,55.3155169879963,54.3155230187076,4.31303939316858,5393.320251273,5389.00721187983
A1,ARX,I,224,10,234,0.999993981326672,48.0843011402053,47.0843071588786,4.30350414181322,5659.37716735317,5655.07366321136
A1,ARX,I,224,11,235,0.999993994017855,40.1144600262401,39.1144660322222,4.29419741318561,5888.13573394194,5883.84153652876
A1,ARX,I,224,12,236,0.999994007420822,32.3638060036317,31.3638119962109,4.28504727968454,6084.10173112396,6079.81668384428
A1,ARX,I,224,13,237,0.999994021591265,25.4099928637453,24.4099988421541,4.27598510278535,6251.46022241269,6247.1842373099
A1,ARX,I,224,14,238,0.999994036582022,19.5156578634254,18.5156638268434,4.2669453867313,6394.06608793499,6389.79914254826
A1,ARX,I,231,1,232,0.999993957842282,4.99875132589714,3.99875736805486,4.32287854494042,1032.71583064841,1028.39295210347
A1,ARX,I,231,2,233,0.999993969288673,13.430166222098,12.4301722528093,4.31303939316858,1908.3357243057,1904.02268491253
A1,ARX,I,231,3,234,0.999993981326672,25.7948460987063,24.7948521173797,4.30350414181322,2655.46995047729,2651.16644633548
A1,ARX,I,231,4,235,0.999993994017855,39.7501723814324,38.7501783874145,4.29419741318561,3294.43748408804,3290.14328667485
A1,ARX,I,231,5,236,0.999994007420822,52.2886602162994,51.2886662088786,4.28504727968454,3843.25252545591,3838.96747817623
A1,ARX,I,231,6,237,0.999994021591265,61.0067521444731,60.0067581228819,4.27598510278535,4316.88417068452,4312.60818558173
A1,ARX,I,231,7,238,0.999994036582022,64.7967546410021,63.7967606044201,4.2669453867313,4727.07130932937,4722.80436394263
A1,ARX,I,231,8,239,0.999994052443138,63.8509892375695,62.8509951851263,4.25786564529778,5082.75474417916,5078.49687853387
A1,ARX,I,231,9,240,0.999994069221911,59.2287965620135,58.2288024927916,4.24868628020918,5390.83855286488,5386.58986658467
A1,ARX,I,231,10,241,0.999994086962943,52.3183574230927,51.3183633361297,4.23935046997922,5656.94403662327,5652.70468615329
A1,ARX,I,231,11,242,0.999994105708182,44.4198528785769,43.4198587728687,4.22980406811061,5885.95785303173,5881.72804896362
A1,ARX,I,231,12,243,0.999994125496957,36.526684573704,35.5266904482071,4.21999550976643,6082.32653255949,6078.10653704972
A1,ARX,I,231,13,244,0.99999414636602,29.2734795030223,28.2734853566563,4.2098757261316,6250.16575984119,6245.95588411506
A1,ARX,I,231,14,245,0.999994168349566,22.9834429964912,21.9834488281416,4.19939806581993,6393.26821504355,6389.06881697773
A1,ARX,I,238,1,239,0.999994052443138,5.06021048227476,4.06021642983162,4.25786564529778,1032.64797540885,1028.39010976355
A1,ARX,I,238,2,240,0.999994069221911,13.7881550173849,12.788160948163,4.24868628020918,1908.03344201918,1903.78475573897
A1,ARX,I,238,3,241,0.999994086962943,26.911496022347,25.911501935384,4.23935046997922,2654.56732832911,2650.32797785913
A1,ARX,I,238,4,242,0.999994105708182,42.2287266023487,41.2287324966405,4.22980406811061,3292.49019599522,3288.26039192711
A1,ARX,I,238,5,243,0.999994125496957,56.6796388698657,55.6796447443688,4.21999550976643,3839.91548557225,3835.69549006248
A1,ARX,I,238,6,244,0.99999414636602,67.607181432995,66.607187286629,4.2098757261316,4312.07646647302,4307.86659074689
A1,ARX,I,238,7,245,0.999994168349566,73.542062564095,72.5420683957455,4.19939806581993,4721.03883895431,4716.83944088849
A1,ARX,I,238,8,246,0.999994191479263,74.3373961053001,73.3374019138208,4.18851822278278,5076.00760787286,5071.81908965007
A1,ARX,I,238,9,247,0.999994215784268,70.8342587561293,69.8342645403451,4.17719417026369,5384.00868574293,5379.83149157266
A1,ARX,I,238,10,248,0.999994241291242,64.3566411645639,63.3566469232726,4.16538610040949,5650.63235193759,5646.46696583718
A1,ARX,I,238,11,249,0.999994268024357,56.2692009042729,55.2692066362485,4.15305636924259,5880.62591494239,5876.47285857314
A1,ARX,I,238,12,250,0.999994296005296,47.7057917932866,46.7057974972813,4.14016944672185,6078.25050372723,6074.11033428051
A1,ARX,I,238,13,251,0.999994325253257,39.4653607877747,38.4653664625215,4.12669187168282,6247.4426684178,6243.31597654612
A1,ARX,I,238,14,252,0.999994355784938,32.0229379039286,31.0229435481436,4.11259221148131,6391.85197057554,6387.73937836406
A1,ARX,I,245,1,246,0.999994191479263,5.18058962461707,4.18059543313781,4.18851822278278,1032.56033348273,1028.37181525995
A1,ARX,I,245,2,247,0.999994215784268,14.4813352154722,13.481340999688,4.17719417026369,1907.48664262575,1903.30944845548
A1,ARX,I,245,3,248,0.999994241291242,29.0601925083466,28.0601982670553,4.16538610040949,2652.86322752204,2648.69784142164
A1,ARX,I,245,4,249,0.999994268024357,46.9948853316766,45.9948910636523,4.15305636924259,3288.7705181158,3284.61746174656
A1,ARX,I,245,5,250,0.999994296005296,65.1607095591932,64.1607152631879,4.14016944672185,3833.47923382127,3829.33906437455
A1,ARX,I,245,6,251,0.999994325253257,80.4699375105751,79.4699431853219,4.12669187168282,4302.68461736985,4298.55792549817
A1,ARX,I,245,7,252,0.999994355784938,90.8020385961914,89.8020442404065,4.11259221148131,4709.054716692,4704.94212448051
A1,ARX,I,245,8,253,0.999994387614524,95.3604125576911,94.3604181700766,4.09784102619161,5062.31920857015,5058.22136754396
A1,ARX,I,245,9,254,0.999994420753674,94.5239112831326,93.5239168623789,4.08241083722685,5369.79149572125,5365.70908488402
A1,ARX,I,245,10,255,0.999994455211492,89.4229675742198,88.4229731190083,4.06627610024883,5637.07223031896,5633.00595421871
A1,ARX,I,245,11,256,0.999994490994504,81.4763245769193,80.4763300859248,4.04941318226895,5868.69674966517,5864.6473364829
A1,ARX,I,245,12,257,0.999994528106624,72.0359782420344,71.0359837139278,4.03180034281741,6068.60135427372,6064.5695539309
A1,ARX,I,245,13,258,0.999994566549122,62.1900100640413,61.1900154974922,4.01341771904312,6240.382244046,6236.36882632695
A1,ARX,I,245,14,259,0.999994606320583,52.7005709974358,51.7005763911152,3.99424731462033,6387.39947127951,6383.40522396489
